Month,Group,Country,Product Name,Size,Total Amount,Total Quantity,Average Price
2024-06-01,North America,Canada,"Touring-3000 Yellow, 54",54,$742.35 ,1,$742.35 
2024-06-01,Pacific,Australia,"Touring-3000 Blue, 62",62,$742.35 ,1,$742.35 
2024-07-01,Europe,France,"Touring-3000 Yellow, 54",54,$742.35 ,1,$742.35 
2024-07-01,Europe,Germany,"Touring-3000 Yellow, 50",50,$742.35 ,1,$742.35 
2024-07-01,North America,Canada,"Touring-3000 Blue, 58",58,$742.35 ,1,$742.35 
2024-07-01,North America,United States,"Touring-3000 Blue, 62",62,$742.35 ,1,$742.35 
2024-07-01,North America,United States,"Touring-3000 Yellow, 44",44,$742.35 ,1,$742.35 
2024-07-01,North America,United States,"Touring-3000 Yellow, 54",54,$742.35 ,1,$742.35 
2024-07-01,North America,United States,"Touring-3000 Yellow, 62",62,$742.35 ,1,$742.35 
2024-07-01,Pacific,Australia,"Touring-3000 Blue, 44",44,$742.35 ,1,$742.35 
2024-07-01,Pacific,Australia,"Touring-3000 Blue, 50",50,"$1,484.70 ",2,$742.35 
2024-07-01,Pacific,Australia,"Touring-3000 Yellow, 44",44,$742.35 ,1,$742.35 
2024-07-01,Pacific,Australia,"Touring-3000 Yellow, 50",50,$742.35 ,1,$742.35 
2024-08-01,Europe,France,"Touring-3000 Blue, 50",50,$445.41 ,1,$445.41 
2024-08-01,Europe,France,"Touring-3000 Blue, 54",54,"$1,336.23 ",3,$445.41 
2024-08-01,Europe,France,"Touring-3000 Blue, 58",58,"$1,336.23 ",3,$445.41 
2024-08-01,Europe,France,"Touring-3000 Yellow, 44",44,$445.41 ,1,$445.41 
2024-08-01,Europe,France,"Touring-3000 Yellow, 50",50,$742.35 ,1,$742.35 
2024-08-01,Europe,Germany,"Touring-3000 Blue, 50",50,"$2,672.46 ",6,$445.41 
2024-08-01,Europe,Germany,"Touring-3000 Blue, 54",54,"$1,781.64 ",4,$445.41 
2024-08-01,Europe,Germany,"Touring-3000 Yellow, 50",50,$890.82 ,2,$445.41 
2024-08-01,Europe,Germany,"Touring-3000 Yellow, 58",58,$445.41 ,1,$445.41 
2024-08-01,Europe,Germany,"Touring-3000 Yellow, 62",62,"$4,008.69 ",9,$445.41 
2024-08-01,Europe,United Kingdom,"Touring-3000 Blue, 54",54,"$1,781.64 ",4,$445.41 
2024-08-01,Europe,United Kingdom,"Touring-3000 Yellow, 44",44,"$3,563.28 ",8,$445.41 
2024-08-01,Europe,United Kingdom,"Touring-3000 Yellow, 50",50,$445.41 ,1,$445.41 
2024-08-01,Europe,United Kingdom,"Touring-3000 Yellow, 54",54,$890.82 ,2,$445.41 
2024-08-01,Europe,United Kingdom,"Touring-3000 Yellow, 62",62,$445.41 ,1,$445.41 
2024-08-01,North America,Canada,"Touring-3000 Blue, 50",50,"$2,672.46 ",6,$445.41 
2024-08-01,North America,Canada,"Touring-3000 Yellow, 58",58,"$1,336.23 ",3,$445.41 
2024-08-01,North America,Canada,"Touring-3000 Yellow, 62",62,"$2,672.46 ",6,$445.41 
2024-08-01,North America,United States,"Touring-3000 Blue, 44",44,"$1,633.17 ",3,$544.39 
2024-08-01,North America,United States,"Touring-3000 Blue, 50",50,$890.82 ,2,$445.41 
2024-08-01,North America,United States,"Touring-3000 Blue, 54",54,"$1,336.23 ",3,$445.41 
2024-08-01,North America,United States,"Touring-3000 Blue, 58",58,"$4,899.51 ",11,$445.41 
2024-08-01,North America,United States,"Touring-3000 Blue, 62",62,"$1,781.64 ",4,$445.41 
2024-08-01,North America,United States,"Touring-3000 Yellow, 44",44,"$2,227.05 ",5,$445.41 
2024-08-01,North America,United States,"Touring-3000 Yellow, 50",50,"$5,344.92 ",12,$445.41 
2024-08-01,North America,United States,"Touring-3000 Yellow, 54",54,"$2,969.40 ",6,$494.90 
2024-08-01,North America,United States,"Touring-3000 Yellow, 58",58,$445.41 ,1,$445.41 
2024-08-01,North America,United States,"Touring-3000 Yellow, 62",62,"$1,781.64 ",4,$445.41 
2024-08-01,Pacific,Australia,"Touring-3000 Blue, 44",44,"$2,375.52 ",4,$593.88 
2024-08-01,Pacific,Australia,"Touring-3000 Blue, 50",50,"$1,781.64 ",4,$445.41 
2024-08-01,Pacific,Australia,"Touring-3000 Blue, 54",54,"$1,336.23 ",3,$445.41 
2024-08-01,Pacific,Australia,"Touring-3000 Yellow, 44",44,"$6,235.74 ",14,$445.41 
2024-08-01,Pacific,Australia,"Touring-3000 Yellow, 50",50,$445.41 ,1,$445.41 
2024-08-01,Pacific,Australia,"Touring-3000 Yellow, 54",54,"$4,899.51 ",11,$445.41 
2024-08-01,Pacific,Australia,"Touring-3000 Yellow, 62",62,"$1,633.17 ",3,$544.39 
2024-09-01,Europe,France,"Touring-3000 Blue, 50",50,$445.41 ,1,$445.41 
2024-09-01,Europe,Germany,"Touring-3000 Blue, 58",58,$890.82 ,2,$445.41 
2024-09-01,Europe,United Kingdom,"Touring-3000 Blue, 54",54,$890.82 ,2,$445.41 
2024-09-01,Europe,United Kingdom,"Touring-3000 Blue, 58",58,$742.35 ,1,$742.35 
2024-09-01,Europe,United Kingdom,"Touring-3000 Yellow, 44",44,"$3,563.28 ",8,$445.41 
2024-09-01,Europe,United Kingdom,"Touring-3000 Yellow, 50",50,$890.82 ,2,$445.41 
2024-09-01,Europe,United Kingdom,"Touring-3000 Yellow, 62",62,$445.41 ,1,$445.41 
2024-09-01,North America,Canada,"Touring-3000 Blue, 44",44,$742.35 ,1,$742.35 
2024-09-01,North America,Canada,"Touring-3000 Blue, 50",50,$890.82 ,2,$445.41 
2024-09-01,North America,Canada,"Touring-3000 Blue, 54",54,$890.82 ,2,$445.41 
2024-09-01,North America,Canada,"Touring-3000 Yellow, 44",44,"$4,454.10 ",10,$445.41 
2024-09-01,North America,Canada,"Touring-3000 Yellow, 50",50,$890.82 ,2,$445.41 
2024-09-01,North America,Canada,"Touring-3000 Yellow, 58",58,"$1,781.64 ",4,$445.41 
2024-09-01,North America,Canada,"Touring-3000 Yellow, 62",62,"$1,336.23 ",3,$445.41 
2024-09-01,North America,United States,"Touring-3000 Blue, 44",44,"$2,078.58 ",4,$519.65 
2024-09-01,North America,United States,"Touring-3000 Blue, 50",50,"$6,978.09 ",15,$465.21 
2024-09-01,North America,United States,"Touring-3000 Blue, 54",54,"$2,672.46 ",6,$445.41 
2024-09-01,North America,United States,"Touring-3000 Blue, 58",58,"$2,672.46 ",6,$445.41 
2024-09-01,North America,United States,"Touring-3000 Yellow, 44",44,"$1,633.17 ",3,$544.39 
2024-09-01,North America,United States,"Touring-3000 Yellow, 50",50,"$1,781.64 ",4,$445.41 
2024-09-01,North America,United States,"Touring-3000 Yellow, 54",54,"$2,227.05 ",5,$445.41 
2024-09-01,North America,United States,"Touring-3000 Yellow, 62",62,"$1,336.23 ",3,$445.41 
2024-09-01,Pacific,Australia,"Touring-3000 Blue, 44",44,$445.41 ,1,$445.41 
2024-09-01,Pacific,Australia,"Touring-3000 Blue, 54",54,"$1,781.64 ",4,$445.41 
2024-09-01,Pacific,Australia,"Touring-3000 Blue, 58",58,"$1,187.76 ",2,$593.88 
2024-09-01,Pacific,Australia,"Touring-3000 Blue, 62",62,$890.82 ,2,$445.41 
2024-09-01,Pacific,Australia,"Touring-3000 Yellow, 44",44,"$2,672.46 ",6,$445.41 
2024-09-01,Pacific,Australia,"Touring-3000 Yellow, 50",50,$445.41 ,1,$445.41 
2024-09-01,Pacific,Australia,"Touring-3000 Yellow, 54",54,$445.41 ,1,$445.41 
2024-09-01,Pacific,Australia,"Touring-3000 Yellow, 58",58,$445.41 ,1,$445.41 
2024-10-01,Europe,France,"Touring-3000 Blue, 44",44,$742.35 ,1,$742.35 
2024-10-01,Europe,France,"Touring-3000 Blue, 58",58,$742.35 ,1,$742.35 
2024-10-01,Europe,France,"Touring-3000 Yellow, 44",44,$742.35 ,1,$742.35 
2024-10-01,Europe,Germany,"Touring-3000 Yellow, 54",54,$742.35 ,1,$742.35 
2024-10-01,Europe,United Kingdom,"Touring-3000 Yellow, 54",54,"$1,484.70 ",2,$742.35 
2024-10-01,North America,Canada,"Touring-3000 Blue, 58",58,$742.35 ,1,$742.35 
2024-10-01,North America,United States,"Touring-3000 Blue, 44",44,$742.35 ,1,$742.35 
2024-10-01,North America,United States,"Touring-3000 Blue, 62",62,$742.35 ,1,$742.35 
2024-10-01,Pacific,Australia,"Touring-3000 Blue, 50",50,$742.35 ,1,$742.35 
2024-10-01,Pacific,Australia,"Touring-3000 Blue, 58",58,"$2,227.05 ",3,$742.35 
2024-10-01,Pacific,Australia,"Touring-3000 Yellow, 50",50,$742.35 ,1,$742.35 
2024-10-01,Pacific,Australia,"Touring-3000 Yellow, 54",54,"$1,484.70 ",2,$742.35 
2024-11-01,Europe,France,"Touring-3000 Blue, 50",50,"$3,563.28 ",8,$445.41 
2024-11-01,Europe,France,"Touring-3000 Blue, 54",54,"$3,117.87 ",7,$445.41 
2024-11-01,Europe,France,"Touring-3000 Yellow, 50",50,"$4,454.10 ",10,$445.41 
2024-11-01,Europe,France,"Touring-3000 Yellow, 54",54,"$1,781.64 ",4,$445.41 
2024-11-01,Europe,France,"Touring-3000 Yellow, 62",62,"$5,344.92 ",12,$445.41 
2024-11-01,Europe,Germany,"Touring-3000 Yellow, 44",44,$742.35 ,1,$742.35 
2024-11-01,Europe,Germany,"Touring-3000 Yellow, 50",50,"$1,781.64 ",4,$445.41 
2024-11-01,Europe,Germany,"Touring-3000 Yellow, 58",58,$445.41 ,1,$445.41 
2024-11-01,Europe,Germany,"Touring-3000 Yellow, 62",62,"$7,735.88 ",18,$429.77 
2024-11-01,Europe,United Kingdom,"Touring-3000 Blue, 44",44,$445.41 ,1,$445.41 
2024-11-01,Europe,United Kingdom,"Touring-3000 Blue, 50",50,"$2,227.05 ",5,$445.41 
2024-11-01,Europe,United Kingdom,"Touring-3000 Blue, 54",54,$742.35 ,1,$742.35 
2024-11-01,Europe,United Kingdom,"Touring-3000 Blue, 58",58,$445.41 ,1,$445.41 
2024-11-01,Europe,United Kingdom,"Touring-3000 Yellow, 44",44,$890.82 ,2,$445.41 
2024-11-01,Europe,United Kingdom,"Touring-3000 Yellow, 50",50,$445.41 ,1,$445.41 
2024-11-01,Europe,United Kingdom,"Touring-3000 Yellow, 54",54,$890.82 ,2,$445.41 
2024-11-01,Europe,United Kingdom,"Touring-3000 Yellow, 62",62,$890.82 ,2,$445.41 
2024-11-01,North America,Canada,"Touring-3000 Blue, 50",50,"$1,336.23 ",3,$445.41 
2024-11-01,North America,Canada,"Touring-3000 Blue, 58",58,$445.41 ,1,$445.41 
2024-11-01,North America,Canada,"Touring-3000 Yellow, 44",44,"$1,336.23 ",3,$445.41 
2024-11-01,North America,Canada,"Touring-3000 Yellow, 54",54,$445.41 ,1,$445.41 
2024-11-01,North America,United States,"Touring-3000 Blue, 50",50,"$2,078.58 ",4,$519.65 
2024-11-01,North America,United States,"Touring-3000 Blue, 54",54,"$2,969.40 ",6,$494.90 
2024-11-01,North America,United States,"Touring-3000 Blue, 58",58,"$2,523.99 ",5,$504.80 
2024-11-01,North America,United States,"Touring-3000 Blue, 62",62,"$6,384.21 ",13,$491.09 
2024-11-01,North America,United States,"Touring-3000 Yellow, 44",44,"$1,336.23 ",3,$445.41 
2024-11-01,North America,United States,"Touring-3000 Yellow, 50",50,$742.35 ,1,$742.35 
2024-11-01,North America,United States,"Touring-3000 Yellow, 54",54,"$1,781.64 ",4,$445.41 
2024-11-01,North America,United States,"Touring-3000 Yellow, 62",62,"$2,227.05 ",5,$445.41 
2024-11-01,Pacific,Australia,"Touring-3000 Blue, 50",50,"$2,227.05 ",5,$445.41 
2024-11-01,Pacific,Australia,"Touring-3000 Blue, 54",54,$445.41 ,1,$445.41 
2024-11-01,Pacific,Australia,"Touring-3000 Blue, 58",58,"$1,781.64 ",4,$445.41 
2024-11-01,Pacific,Australia,"Touring-3000 Yellow, 44",44,"$6,423.11 ",15,$428.21 
2024-11-01,Pacific,Australia,"Touring-3000 Yellow, 50",50,"$3,117.87 ",7,$445.41 
2024-11-01,Pacific,Australia,"Touring-3000 Yellow, 54",54,"$4,454.10 ",10,$445.41 
2024-11-01,Pacific,Australia,"Touring-3000 Yellow, 58",58,"$1,187.76 ",2,$593.88 
2024-12-01,Europe,France,"Touring-3000 Blue, 50",50,"$1,336.23 ",3,$445.41 
2024-12-01,Europe,France,"Touring-3000 Blue, 54",54,"$7,126.56 ",16,$445.41 
2024-12-01,Europe,France,"Touring-3000 Blue, 58",58,$890.82 ,2,$445.41 
2024-12-01,Europe,France,"Touring-3000 Yellow, 44",44,$445.41 ,1,$445.41 
2024-12-01,Europe,France,"Touring-3000 Yellow, 54",54,"$1,336.23 ",3,$445.41 
2024-12-01,Europe,Germany,"Touring-3000 Yellow, 54",54,$445.41 ,1,$445.41 
2024-12-01,Europe,Germany,"Touring-3000 Yellow, 62",62,"$4,454.10 ",10,$445.41 
2024-12-01,Europe,United Kingdom,"Touring-3000 Blue, 44",44,"$3,117.87 ",7,$445.41 
2024-12-01,Europe,United Kingdom,"Touring-3000 Blue, 54",54,$890.82 ,2,$445.41 
2024-12-01,Europe,United Kingdom,"Touring-3000 Blue, 58",58,"$1,336.23 ",3,$445.41 
2024-12-01,Europe,United Kingdom,"Touring-3000 Yellow, 44",44,$445.41 ,1,$445.41 
2024-12-01,Europe,United Kingdom,"Touring-3000 Yellow, 50",50,"$1,336.23 ",3,$445.41 
2024-12-01,Europe,United Kingdom,"Touring-3000 Yellow, 54",54,"$1,336.23 ",3,$445.41 
2024-12-01,Europe,United Kingdom,"Touring-3000 Yellow, 62",62,"$2,672.46 ",6,$445.41 
2024-12-01,North America,Canada,"Touring-3000 Blue, 50",50,"$10,244.43 ",23,$445.41 
2024-12-01,North America,Canada,"Touring-3000 Blue, 62",62,"$3,117.87 ",7,$445.41 
2024-12-01,North America,Canada,"Touring-3000 Yellow, 44",44,"$6,235.74 ",14,$445.41 
2024-12-01,North America,Canada,"Touring-3000 Yellow, 50",50,"$12,916.89 ",29,$445.41 
2024-12-01,North America,Canada,"Touring-3000 Yellow, 62",62,"$1,336.23 ",3,$445.41 
2024-12-01,North America,United States,"Touring-3000 Blue, 50",50,"$14,108.36 ",34,$414.95 
2024-12-01,North America,United States,"Touring-3000 Blue, 54",54,"$3,563.28 ",8,$445.41 
2024-12-01,North America,United States,"Touring-3000 Blue, 58",58,"$6,235.74 ",14,$445.41 
2024-12-01,North America,United States,"Touring-3000 Blue, 62",62,$445.41 ,1,$445.41 
2024-12-01,North America,United States,"Touring-3000 Yellow, 44",44,"$4,454.10 ",10,$445.41 
2024-12-01,North America,United States,"Touring-3000 Yellow, 50",50,"$4,008.69 ",9,$445.41 
2024-12-01,North America,United States,"Touring-3000 Yellow, 54",54,"$1,781.64 ",4,$445.41 
2024-12-01,North America,United States,"Touring-3000 Yellow, 58",58,$445.41 ,1,$445.41 
2024-12-01,North America,United States,"Touring-3000 Yellow, 62",62,"$9,353.61 ",21,$445.41 
2024-12-01,Pacific,Australia,"Touring-3000 Blue, 50",50,"$3,117.87 ",7,$445.41 
2024-12-01,Pacific,Australia,"Touring-3000 Blue, 54",54,"$6,235.74 ",14,$445.41 
2024-12-01,Pacific,Australia,"Touring-3000 Blue, 58",58,"$2,227.05 ",5,$445.41 
2024-12-01,Pacific,Australia,"Touring-3000 Yellow, 44",44,"$1,781.64 ",4,$445.41 
2024-12-01,Pacific,Australia,"Touring-3000 Yellow, 50",50,$890.82 ,2,$445.41 
2024-12-01,Pacific,Australia,"Touring-3000 Yellow, 54",54,"$2,227.05 ",5,$445.41 
2024-12-01,Pacific,Australia,"Touring-3000 Yellow, 58",58,"$2,672.46 ",6,$445.41 
2024-12-01,Pacific,Australia,"Touring-3000 Yellow, 62",62,"$4,454.10 ",10,$445.41 
2022-07-01,North America,Canada,"Mountain-500 Silver, 48",48,$564.99 ,1,$564.99 
2022-07-01,North America,United States,"Mountain-500 Silver, 40",40,$564.99 ,1,$564.99 
2022-07-01,Pacific,Australia,"Mountain-500 Silver, 44",44,$564.99 ,1,$564.99 
2022-08-01,North America,United States,"Mountain-500 Silver, 48",48,$564.99 ,1,$564.99 
2022-09-01,Pacific,Australia,"Mountain-500 Silver, 42",42,$564.99 ,1,$564.99 
2022-10-01,North America,Canada,"Mountain-500 Silver, 52",52,$564.99 ,1,$564.99 
2023-02-01,Europe,Germany,"Mountain-500 Silver, 40",40,$564.99 ,1,$564.99 
2023-02-01,Europe,United Kingdom,"Mountain-500 Silver, 40",40,$564.99 ,1,$564.99 
2023-02-01,North America,United States,"Mountain-500 Silver, 52",52,$564.99 ,1,$564.99 
2023-06-01,Europe,France,"Mountain-500 Silver, 44",44,$677.99 ,2,$338.99 
2023-06-01,Europe,France,"Mountain-500 Silver, 48",48,$677.99 ,2,$338.99 
2023-06-01,Europe,United Kingdom,"Mountain-500 Silver, 40",40,$338.99 ,1,$338.99 
2023-06-01,North America,Canada,"Mountain-500 Silver, 40",40,"$1,016.98 ",3,$338.99 
2023-06-01,North America,Canada,"Mountain-500 Silver, 44",44,$338.99 ,1,$338.99 
2023-06-01,North America,United States,"Mountain-500 Silver, 42",42,$677.99 ,2,$338.99 
2023-06-01,North America,United States,"Mountain-500 Silver, 52",52,"$1,355.98 ",4,$338.99 
2023-06-01,Pacific,Australia,"Mountain-500 Silver, 42",42,"$1,355.98 ",4,$338.99 
2023-07-01,Europe,Germany,"Mountain-500 Silver, 52",52,"$1,016.98 ",3,$338.99 
2023-07-01,North America,Canada,"Mountain-500 Silver, 40",40,"$1,016.98 ",3,$338.99 
2023-07-01,North America,United States,"Mountain-500 Silver, 44",44,"$1,694.97 ",5,$338.99 
2023-07-01,North America,United States,"Mountain-500 Silver, 48",48,$677.99 ,2,$338.99 
2023-07-01,Pacific,Australia,"Mountain-500 Silver, 42",42,"$2,372.96 ",7,$338.99 
2023-08-01,Europe,France,"Mountain-500 Silver, 42",42,$677.99 ,2,$338.99 
2023-08-01,Europe,France,"Mountain-500 Silver, 44",44,$677.99 ,2,$338.99 
2023-08-01,Europe,Germany,"Mountain-500 Silver, 42",42,$338.99 ,1,$338.99 
2023-08-01,Europe,Germany,"Mountain-500 Silver, 48",48,$338.99 ,1,$338.99 
2023-08-01,North America,United States,"Mountain-500 Silver, 40",40,$677.99 ,2,$338.99 
2023-08-01,North America,United States,"Mountain-500 Silver, 48",48,$677.99 ,2,$338.99 
2023-08-01,North America,United States,"Mountain-500 Silver, 52",52,$677.99 ,2,$338.99 
2023-08-01,Pacific,Australia,"Mountain-500 Silver, 40",40,$338.99 ,1,$338.99 
2023-08-01,Pacific,Australia,"Mountain-500 Silver, 48",48,$677.99 ,2,$338.99 
2023-09-01,Europe,France,"Mountain-500 Silver, 42",42,$677.99 ,2,$338.99 
2023-09-01,Europe,Germany,"Mountain-500 Silver, 40",40,$338.99 ,1,$338.99 
2023-09-01,North America,United States,"Mountain-500 Silver, 40",40,"$1,016.98 ",3,$338.99 
2023-09-01,North America,United States,"Mountain-500 Silver, 44",44,"$1,694.97 ",5,$338.99 
2023-09-01,North America,United States,"Mountain-500 Silver, 48",48,$338.99 ,1,$338.99 
2023-09-01,North America,United States,"Mountain-500 Silver, 52",52,"$1,016.98 ",3,$338.99 
2023-09-01,Pacific,Australia,"Mountain-500 Silver, 52",52,$677.99 ,2,$338.99 
2023-10-01,Europe,France,"Mountain-500 Silver, 40",40,$677.99 ,2,$338.99 
2023-10-01,Europe,Germany,"Mountain-500 Silver, 40",40,$677.99 ,2,$338.99 
2023-10-01,Europe,Germany,"Mountain-500 Silver, 42",42,$338.99 ,1,$338.99 
2023-10-01,Europe,Germany,"Mountain-500 Silver, 44",44,"$1,016.98 ",3,$338.99 
2023-10-01,Europe,Germany,"Mountain-500 Silver, 48",48,"$1,016.98 ",3,$338.99 
2023-10-01,North America,United States,"Mountain-500 Silver, 42",42,$338.99 ,1,$338.99 
2023-10-01,North America,United States,"Mountain-500 Silver, 44",44,"$1,355.98 ",4,$338.99 
2023-10-01,North America,United States,"Mountain-500 Silver, 48",48,"$1,694.97 ",5,$338.99 
2023-10-01,North America,United States,"Mountain-500 Silver, 52",52,"$1,355.98 ",4,$338.99 
2023-10-01,Pacific,Australia,"Mountain-500 Silver, 42",42,$677.99 ,2,$338.99 
2023-11-01,Europe,France,"Mountain-500 Silver, 40",40,$677.99 ,2,$338.99 
2023-11-01,Europe,France,"Mountain-500 Silver, 44",44,"$1,016.98 ",3,$338.99 
2023-11-01,Europe,France,"Mountain-500 Silver, 48",48,$677.99 ,2,$338.99 
2023-11-01,Europe,Germany,"Mountain-500 Silver, 42",42,$677.99 ,2,$338.99 
2023-11-01,North America,United States,"Mountain-500 Silver, 40",40,"$2,033.96 ",6,$338.99 
2023-11-01,North America,United States,"Mountain-500 Silver, 42",42,$677.99 ,2,$338.99 
2023-11-01,North America,United States,"Mountain-500 Silver, 48",48,$338.99 ,1,$338.99 
2023-11-01,North America,United States,"Mountain-500 Silver, 52",52,"$1,016.98 ",3,$338.99 
2023-11-01,Pacific,Australia,"Mountain-500 Silver, 44",44,$677.99 ,2,$338.99 
2023-11-01,Pacific,Australia,"Mountain-500 Silver, 52",52,"$1,016.98 ",3,$338.99 
2023-12-01,Pacific,Australia,"Mountain-500 Silver, 44",44,$677.99 ,2,$338.99 
2023-12-01,Pacific,Australia,"Mountain-500 Silver, 48",48,"$1,694.97 ",5,$338.99 
2024-01-01,Europe,France,"Mountain-500 Silver, 44",44,$338.99 ,1,$338.99 
2024-01-01,Europe,United Kingdom,"Mountain-500 Silver, 40",40,$338.99 ,1,$338.99 
2024-01-01,Europe,United Kingdom,"Mountain-500 Silver, 48",48,$677.99 ,2,$338.99 
2024-01-01,North America,Canada,"Mountain-500 Silver, 42",42,"$1,016.98 ",3,$338.99 
2024-01-01,North America,Canada,"Mountain-500 Silver, 52",52,"$1,694.97 ",5,$338.99 
2024-01-01,North America,United States,"Mountain-500 Silver, 40",40,"$2,372.96 ",7,$338.99 
2024-01-01,North America,United States,"Mountain-500 Silver, 42",42,"$1,355.98 ",4,$338.99 
2024-01-01,North America,United States,"Mountain-500 Silver, 44",44,$677.99 ,2,$338.99 
2024-01-01,North America,United States,"Mountain-500 Silver, 48",48,$677.99 ,2,$338.99 
2024-01-01,Pacific,Australia,"Mountain-500 Silver, 52",52,"$1,016.98 ",3,$338.99 
2024-02-01,Europe,France,"Mountain-500 Silver, 44",44,$338.99 ,1,$338.99 
2024-02-01,Europe,France,"Mountain-500 Silver, 48",48,"$1,355.98 ",4,$338.99 
2024-02-01,North America,Canada,"Mountain-500 Silver, 44",44,"$2,033.96 ",6,$338.99 
2024-02-01,North America,United States,"Mountain-500 Silver, 42",42,"$1,016.98 ",3,$338.99 
2024-02-01,North America,United States,"Mountain-500 Silver, 48",48,"$1,016.98 ",3,$338.99 
2024-02-01,Pacific,Australia,"Mountain-500 Silver, 40",40,"$2,033.96 ",6,$338.99 
2024-02-01,Pacific,Australia,"Mountain-500 Silver, 44",44,$677.99 ,2,$338.99 
2024-02-01,Pacific,Australia,"Mountain-500 Silver, 48",48,"$2,033.96 ",6,$338.99 
2024-02-01,Pacific,Australia,"Mountain-500 Silver, 52",52,"$1,355.98 ",4,$338.99 
2024-03-01,Europe,France,"Mountain-500 Silver, 48",48,"$2,033.96 ",6,$338.99 
2024-03-01,Europe,France,"Mountain-500 Silver, 52",52,"$1,016.98 ",3,$338.99 
2024-03-01,Europe,United Kingdom,"Mountain-500 Silver, 42",42,"$1,355.98 ",4,$338.99 
2024-03-01,Europe,United Kingdom,"Mountain-500 Silver, 44",44,$677.99 ,2,$338.99 
2024-03-01,North America,Canada,"Mountain-500 Silver, 40",40,"$1,016.98 ",3,$338.99 
2024-03-01,North America,Canada,"Mountain-500 Silver, 44",44,"$1,016.98 ",3,$338.99 
2024-03-01,North America,United States,"Mountain-500 Silver, 40",40,"$2,711.95 ",8,$338.99 
2024-03-01,North America,United States,"Mountain-500 Silver, 42",42,$338.99 ,1,$338.99 
2024-03-01,North America,United States,"Mountain-500 Silver, 44",44,"$2,033.96 ",6,$338.99 
2024-03-01,North America,United States,"Mountain-500 Silver, 48",48,"$1,355.98 ",4,$338.99 
2024-03-01,North America,United States,"Mountain-500 Silver, 52",52,"$1,355.98 ",4,$338.99 
2024-03-01,Pacific,Australia,"Mountain-500 Silver, 40",40,$338.99 ,1,$338.99 
2024-03-01,Pacific,Australia,"Mountain-500 Silver, 52",52,"$1,694.97 ",5,$338.99 
2024-04-01,North America,Canada,"Mountain-500 Silver, 52",52,"$3,050.95 ",9,$338.99 
